Date,Account,Debit,Credit,Category,Month,Year
2022-06-05,CC  BofA,23.28,0.0,Entertainment,6,2022
2022-06-06,CC  BofA,0.0,49.95,Insurance,6,2022
2022-06-07,CHK,25.0,0.0,Entertainment,6,2022
2022-06-08,CHK,143.57,0.0,Utility,6,2022
2022-06-08,CC  BofA,15.53,0.0,Food,6,2022
2022-06-09,CHK,0.0,143.57,Utility,6,2022
2022-06-09,CC  BofA,3.77,0.0,Household,6,2022
2022-06-09,CC  BofA,7.01,0.0,Household,6,2022
2022-06-09,CC  BofA,35.0,0.0,Medical,6,2022
2022-06-10,CC  BofA,257.74,0.0,Medical,6,2022
2022-06-10,CC  BofA,4.9,0.0,Gas & Fuel,6,2022
2022-06-10,CC  BofA,96.49,0.0,Entertainment,6,2022
2022-06-11,CC  BofA,27.95,0.0,Food,6,2022
2022-06-11,CC  BofA,6.56,0.0,Transportation,6,2022
2022-06-11,CC  BofA,53.61,0.0,Miscellaneous,6,2022
2022-06-12,CC  BofA,23.22,0.0,Household,6,2022
2022-06-13,CC  BofA,10.0,0.0,Personal,6,2022
2022-06-13,CC  BofA,35.0,0.0,Medical,6,2022
2022-06-14,CC  BofA,23.14,0.0,Shopping,6,2022
2022-06-15,CC  BofA,45.9,0.0,Gift,6,2022
2022-06-17,CC  BofA,37.44,0.0,Personal,6,2022
2022-06-17,CC  BofA,26.74,0.0,Personal,6,2022
2022-06-17,CC  BofA,223.39,0.0,Pet,6,2022
2022-06-17,CC  BofA,107.25,0.0,Personal,6,2022
2022-06-17,CC  BofA,685.2,0.0,Self Care,6,2022
2022-06-17,CC  BofA,17.56,0.0,Food,6,2022
2022-06-18,CC  BofA,19.94,0.0,Entertainment,6,2022
2022-06-19,CC  BofA,17.45,0.0,Transportation,6,2022
2022-06-19,CC  BofA,56.24,0.0,Gas & Fuel,6,2022
2022-06-21,CHK,0.0,20.0,Entertainment,6,2022
2022-06-21,CC  BofA,20.78,0.0,Entertainment,6,2022
2022-06-22,CC  BofA,28.89,0.0,Pet,6,2022
2022-06-23,CC  BofA,13.98,0.0,Entertainment,6,2022
2022-06-23,CC  BofA,40.0,0.0,Transportation,6,2022
2022-06-24,CHK,0.0,75.0,Entertainment,6,2022
2022-06-24,CC  BofA,36.66,0.0,Shopping,6,2022
2022-06-24,CC  BofA,35.0,0.0,Medical,6,2022
2022-06-25,CC  BofA,27.32,0.0,Entertainment,6,2022
2022-06-26,CC  BofA,75.02,0.0,Hobby,6,2022
2022-06-26,CC  BofA,49.89,0.0,Food,6,2022
2022-06-26,CC  BofA,24.32,0.0,Entertainment,6,2022
2022-06-27,CHK,50.0,0.0,Gift,6,2022
2022-06-27,CC  BofA,356.6,0.0,Hobby,6,2022
2022-06-27,CC  BofA,21.34,0.0,Hobby,6,2022
2022-06-28,CC  BofA,97.63,0.0,Shopping,6,2022
2022-06-28,CC  BofA,13.72,0.0,Personal,6,2022
2022-06-29,CHK,1760.47,0.0,Rent,6,2022
2022-06-30,CHK,15.0,0.0,Entertainment,6,2022
2022-06-30,CC  BofA,15.72,0.0,Transportation,6,2022
2022-06-30,CC  BofA,30.0,0.0,Transportation,6,2022
2022-07-01,CHK,35.0,0.0,Entertainment,7,2022
2022-07-02,CC  BofA,223.48,0.0,Utility,7,2022
2022-07-03,CC  BofA,10.38,0.0,Transportation,7,2022
2022-07-03,CC  BofA,51.74,0.0,Entertainment,7,2022
2022-07-03,CC  BofA,10.0,0.0,Transportation,7,2022
2022-07-03,CC  BofA,5.0,0.0,Entertainment,7,2022
2022-07-04,CC  BofA,8.93,0.0,Transportation,7,2022
2022-07-04,CC  BofA,160.28,0.0,Pet,7,2022
2022-07-05,CHK,0.0,4500.0,Transfer,7,2022
2022-07-05,CHK,0.0,30.0,Entertainment,7,2022
2022-07-05,CC  BofA,93.1,0.0,Shopping,7,2022
2022-07-05,CC  BofA,18.6,0.0,Food,7,2022
2022-07-06,CHK,45.08,0.0,Utility,7,2022
2022-07-06,CC  BofA,22.3,0.0,Food,7,2022
2022-07-07,CC  BofA,0.0,1.04,Rewards,7,2022
2022-07-07,CC  BofA,35.0,0.0,Medical,7,2022
2022-07-08,CC  BofA,93.25,0.0,Shopping,7,2022
2022-07-08,CC  BofA,52.94,0.0,Gas & Fuel,7,2022
2022-07-11,CC  BofA,10.04,0.0,Food,7,2022
2022-07-12,CC  BofA,14.22,0.0,Food,7,2022
2022-07-13,CC  BofA,23.14,0.0,Shopping,7,2022
2022-07-13,CC  BofA,62.04,0.0,Household,7,2022
2022-07-13,CC  BofA,26.82,0.0,Entertainment,7,2022
2022-07-13,CC  BofA,12.45,0.0,Entertainment,7,2022
2022-07-14,CC  BofA,13.37,0.0,Entertainment,7,2022
2022-07-15,CC  BofA,10.69,0.0,Personal,7,2022
2022-07-15,CC  BofA,14.75,0.0,Shopping,7,2022
2022-07-15,CC  BofA,53.02,0.0,Shopping,7,2022
2022-07-15,CC  BofA,24.0,0.0,Entertainment,7,2022
2022-07-16,CC  BofA,11.66,0.0,Entertainment,7,2022
2022-07-16,CC  BofA,54.06,0.0,Personal,7,2022
2022-07-16,CC  BofA,60.0,0.0,Personal,7,2022
2022-07-17,CC  BofA,37.44,0.0,Personal,7,2022
2022-07-17,CC  BofA,26.74,0.0,Personal,7,2022
2022-07-17,CC  BofA,10.69,0.0,Personal,7,2022
2022-07-17,CC  BofA,17.15,0.0,Entertainment,7,2022
2022-07-18,CC  BofA,44.37,0.0,Entertainment,7,2022
2022-07-19,CC  BofA,25.24,0.0,Entertainment,7,2022
2022-07-19,CC  BofA,10.8,0.0,Entertainment,7,2022
2022-07-20,CHK,45.0,0.0,Entertainment,7,2022
2022-07-21,CC  BofA,19.01,0.0,Entertainment,7,2022
2022-07-21,CC  BofA,35.0,0.0,Medical,7,2022
2022-07-21,CC  BofA,60.0,0.0,Medical,7,2022
2022-07-21,CC  BofA,80.1,0.0,Gas & Fuel,7,2022
2022-07-22,CC  BofA,117.3,0.0,Pet,7,2022
2022-07-22,CC  BofA,30.0,0.0,Medical,7,2022
2022-07-23,CC  BofA,91.0,0.0,Food,7,2022
2022-07-23,CC  BofA,21.44,0.0,Food,7,2022
2022-07-24,CC  BofA,45.21,0.0,Food,7,2022
2022-07-28,CC  BofA,0.0,10.71,Household,7,2022
2022-07-28,CC  BofA,46.76,0.0,Entertainment,7,2022
2022-07-28,CC  BofA,106.79,0.0,Shopping,7,2022
2022-07-28,CC  BofA,4.1,0.0,Shopping,7,2022
2022-07-29,CC  BofA,13.17,0.0,Entertainment,7,2022
2022-07-29,CC  BofA,2.67,0.0,Entertainment,7,2022
2022-07-29,CC  BofA,15.54,0.0,Food,7,2022
2022-07-30,CC  BofA,27.91,0.0,Personal,7,2022
2022-07-31,CC  BofA,632.35,0.0,Household,7,2022
2022-07-31,CC  BofA,1569.06,0.0,Household,7,2022
2022-07-31,CC  BofA,82.23,0.0,Pet,7,2022
2022-07-31,CC  BofA,59.59,0.0,Shopping,7,2022
2022-07-31,CC  BofA,30.2,0.0,Entertainment,7,2022
2022-08-01,CHK,1756.0,0.0,ATM,8,2022
2022-08-01,CHK,508.0,0.0,Travel,8,2022
2022-08-02,CC  BofA,243.73,0.0,Insurance,8,2022
2022-08-02,CC  BofA,49.68,0.0,Entertainment,8,2022
2022-08-03,CC  BofA,35.0,0.0,Medical,8,2022
2022-08-04,CC  BofA,208.07,0.0,Shopping,8,2022
2022-08-04,CC  BofA,395.75,0.0,Shopping,8,2022
2022-08-04,CC  BofA,24.66,0.0,Entertainment,8,2022
2022-08-04,CC  BofA,4.56,0.0,Entertainment,8,2022
2022-08-04,CC  BofA,22.46,0.0,Entertainment,8,2022
2022-08-04,CC  BofA,7.31,0.0,Entertainment,8,2022
2022-08-05,CC  BofA,140.88,0.0,Shopping,8,2022
2022-08-05,CC  BofA,48.63,0.0,Entertainment,8,2022
2022-08-07,CC  BofA,9.3,0.0,Entertainment,8,2022
2022-08-07,CC  BofA,25.4,0.0,Entertainment,8,2022
2022-08-08,CC  BofA,274.96,0.0,Hobby,8,2022
2022-08-09,CHK,0.0,1000.0,Gift,8,2022
2022-08-09,CHK,49.27,0.0,Utility,8,2022
2022-08-09,CC  BofA,0.0,75.08,Household,8,2022
2022-08-09,CC  BofA,40.95,0.0,Entertainment,8,2022
2022-08-09,CC  BofA,49.74,0.0,Entertainment,8,2022
2022-08-09,CC  BofA,625.38,0.0,Shopping,8,2022
2022-08-09,CC  BofA,59.46,0.0,Household,8,2022
2022-08-10,CHK,0.0,1500.0,Gift,8,2022
2022-08-11,CHK,0.0,1500.0,Gift,8,2022
2022-08-11,CHK,31.23,0.0,Household,8,2022
2022-08-11,CC  BofA,17.43,0.0,Entertainment,8,2022
2022-08-12,CHK,0.0,1500.0,Gift,8,2022
2022-08-12,CHK,0.0,0.15,Miscellaneous,8,2022
2022-08-13,CC  BofA,123.33,0.0,Clothing,8,2022
2022-08-13,CC  BofA,8.92,0.0,Entertainment,8,2022
2022-08-14,CC  BofA,82.8,0.0,Self Care,8,2022
2022-08-16,CHK,0.0,1500.0,Gift,8,2022
2022-08-16,CC  BofA,23.14,0.0,Household,8,2022
2022-08-17,CC  BofA,390.42,0.0,Utility,8,2022
2022-08-17,CC  BofA,129.6,0.0,Self Care,8,2022
2022-08-17,CC  BofA,71.91,0.0,Food,8,2022
2022-08-17,CC  BofA,35.0,0.0,Medical,8,2022
2022-08-17,CC  BofA,74.32,0.0,Transportation,8,2022
2022-08-18,CHK,0.0,1500.0,Gift,8,2022
2022-08-18,CC  BofA,0.0,140.86,Shopping,8,2022
2022-08-18,CC  BofA,0.0,395.75,Shopping,8,2022
2022-08-18,CC  BofA,195.0,0.0,Gym,8,2022
2022-08-19,CHK,0.0,1500.0,Gift,8,2022
2022-08-19,CC  BofA,20.22,0.0,Gas & Fuel,8,2022
2022-08-20,CC  BofA,14.59,0.0,Transportation,8,2022
2022-08-20,CC  BofA,85.8,0.0,Clothing,8,2022
2022-08-21,CC  BofA,63.48,0.0,Entertainment,8,2022
2022-08-21,CC  BofA,40.89,0.0,Household,8,2022
2022-08-21,CC  BofA,40.92,0.0,Shopping,8,2022
2022-08-23,CHK,1500.0,0.0,Withdrawal,8,2022
2022-08-23,CC  BofA,2.44,0.0,Miscellaneous,8,2022
2022-08-24,CHK,200.0,0.0,Pet,8,2022
2022-08-24,CC  BofA,2.13,0.0,Technology,8,2022
2022-08-24,CC  BofA,5.89,0.0,Travel,8,2022
2022-08-25,CC  BofA,82.23,0.0,Pet,8,2022
2022-08-25,CC  BofA,0.0,555.19,Shopping,8,2022
2022-08-26,CC  BofA,7.99,0.0,Entertainment,8,2022
2022-08-28,CC  BofA,65.0,0.0,Auto,8,2022
2022-08-31,CC  BofA,35.0,0.0,Medical,8,2022
2022-09-02,CHK,0.0,1500.0,Gift,9,2022
2022-09-02,CC  BofA,0.0,150.04,Household,9,2022
2022-09-02,CC  BofA,0.0,36.14,Household,9,2022
2022-09-03,CC  BofA,80.98,0.0,Food,9,2022
2022-09-04,CC  BofA,100.8,0.0,Shopping,9,2022
2022-09-06,CC  BofA,0.0,4.64,Household,9,2022
2022-09-06,CC  BofA,40.52,0.0,Shopping,9,2022
2022-09-06,CC  BofA,17.78,0.0,Household,9,2022
2022-09-06,CC  BofA,35.0,0.0,Medical,9,2022
2022-09-06,CC  BofA,70.0,0.0,Gym,9,2022
2022-09-07,CHK,0.0,1500.0,Gift,9,2022
2022-09-07,CHK,1741.0,0.0,Rent,9,2022
2022-09-08,CHK,5000.0,0.0,Savings,9,2022
2022-09-08,CHK,48.73,0.0,Utility,9,2022
2022-09-08,CC  BofA,0.0,143.42,Rewards,9,2022
2022-09-09,CHK,0.0,1500.0,Gift,9,2022
2022-09-09,CHK,0.0,1000.0,ATM,9,2022
2022-09-09,CHK,60.0,0.0,ATM,9,2022
2022-09-09,CC  BofA,207.0,0.0,Pet,9,2022
2022-09-13,CC  BofA,27.41,0.0,Household,9,2022
2022-09-13,CC  BofA,2.14,0.0,Miscellaneous,9,2022
2022-09-14,CC  BofA,5.0,0.0,Entertainment,9,2022
2022-09-14,CC  BofA,35.0,0.0,Medical,9,2022
2022-09-15,CHK,0.0,500.0,Gift,9,2022
2022-09-15,CC  BofA,28.16,0.0,Entertainment,9,2022
2022-09-16,CHK,25.0,0.0,Entertainment,9,2022
2022-09-16,CC  BofA,41.84,0.0,Food,9,2022
2022-09-16,CC  BofA,23.14,0.0,Shopping,9,2022
2022-09-16,CC  BofA,25.0,0.0,Entertainment,9,2022
2022-09-16,CC  BofA,69.99,0.0,Gas & Fuel,9,2022
2022-09-17,CC  BofA,123.34,0.0,Personal,9,2022
2022-09-19,CHK,126.54,0.0,Self Care,9,2022
2022-09-20,CC  BofA,82.23,0.0,Pet,9,2022
2022-09-21,CC  BofA,10.71,0.0,Personal,9,2022
2022-09-21,CC  BofA,56.06,0.0,Food,9,2022
2022-09-22,CHK,4000.0,0.0,Savings,9,2022
2022-09-22,CC  BofA,43.16,0.0,Work,9,2022
2022-09-24,CC  BofA,624.7,0.0,Travel,9,2022
2022-09-26,CHK,200.0,0.0,Bitcoin,9,2022
2022-09-26,CHK,50.0,0.0,Bitcoin,9,2022
2022-09-28,CC  BofA,35.0,0.0,Medical,9,2022
2022-09-30,CHK,1000.0,0.0,Savings,9,2022
2022-10-01,CHK,10.0,0.0,Shopping,10,2022
2022-10-01,CC  BofA,10.73,0.0,Shopping,10,2022
2022-10-01,CC  BofA,403.0,0.0,Shopping,10,2022
2022-10-01,CC  BofA,69.98,0.0,Hobby,10,2022
2022-10-01,CC  BofA,35.0,0.0,Medical,10,2022
2022-10-01,CC  BofA,12.09,0.0,Fee,10,2022
2022-10-02,CC  BofA,22.79,0.0,Food,10,2022
2022-10-02,CC  BofA,10.0,0.0,Gym,10,2022
2022-10-04,CC  BofA,11.95,0.0,Transportation,10,2022
2022-10-05,CC  BofA,66.9,0.0,Work,10,2022
2022-10-06,CHK,0.0,300.0,Gift,10,2022
2022-10-06,CHK,1768.27,0.0,Rent,10,2022
2022-10-06,CHK,250.0,0.0,Bitcoin,10,2022
2022-10-08,CC  BofA,54.95,0.0,Shopping,10,2022
2022-10-08,CC  BofA,10.0,0.0,Gym,10,2022
2022-10-09,CC  BofA,6.66,0.0,Food,10,2022
2022-10-09,CC  BofA,10.0,0.0,Gym,10,2022
2022-10-11,CHK,44.46,0.0,Utility,10,2022
2022-10-11,CHK,1.99,0.0,Bitcoin,10,2022
2022-10-11,CC  BofA,105.61,0.0,Pet,10,2022
2022-10-11,CC  BofA,7.27,0.0,Entertainment,10,2022
2022-10-12,CC  BofA,28.78,0.0,Entertainment,10,2022
2022-10-12,CC  BofA,32.3,0.0,Entertainment,10,2022
2022-10-12,CC  BofA,35.0,0.0,Medical,10,2022
2022-10-14,CC  BofA,35.0,0.0,Medical,10,2022
2022-10-15,CC  BofA,10.0,0.0,Household,10,2022
2022-10-15,CC  BofA,13.68,0.0,Transportation,10,2022
2022-10-15,CC  BofA,85.0,0.0,Gym,10,2022
2022-10-17,CHK,217.59,0.0,Miscellaneous,10,2022
2022-10-17,CC  BofA,7.73,0.0,Entertainment,10,2022
2022-10-17,CC  BofA,597.0,0.0,Education,10,2022
2022-10-18,CC  BofA,35.5,0.0,Entertainment,10,2022
2022-10-19,CC  BofA,24.28,0.0,Household,10,2022
2022-10-19,CC  BofA,35.0,0.0,Medical,10,2022
2022-10-20,CHK,250.0,0.0,Bitcoin,10,2022
2022-10-20,CC  BofA,60.07,0.0,Food,10,2022
2022-10-22,CC  BofA,30.61,0.0,Food,10,2022
2022-10-22,CC  BofA,143.74,0.0,Household,10,2022
2022-10-22,CC  BofA,6.59,0.0,Gas & Fuel,10,2022
2022-10-22,CC  BofA,85.0,0.0,Gym,10,2022
2022-10-24,CHK,270.0,0.0,Entertainment,10,2022
2022-10-24,CC  BofA,195.0,0.0,Gym,10,2022
2022-10-25,CC  BofA,58.65,0.0,Pet,10,2022
2022-10-25,CC  BofA,10.0,0.0,Gym,10,2022
2022-10-26,CC  BofA,35.0,0.0,Medical,10,2022
2022-10-28,CC  BofA,0.0,54.95,Shopping,10,2022
2022-10-28,CC  BofA,52.55,0.0,Education,10,2022
2022-10-28,CC  BofA,172.94,0.0,Entertainment,10,2022
2022-10-28,CC  BofA,20.0,0.0,Entertainment,10,2022
2022-10-28,CC  BofA,58.75,0.0,Entertainment,10,2022
2022-10-28,CC  BofA,12.86,0.0,Entertainment,10,2022
2022-10-29,CC  BofA,2.92,0.0,Transportation,10,2022
2022-10-29,CC  BofA,20.0,0.0,Transportation,10,2022
2022-10-29,CC  BofA,15.0,0.0,Gym,10,2022
2022-10-30,CC  BofA,25.0,0.0,Entertainment,10,2022
2022-10-31,CHK,9.99,0.0,Entertainment,10,2022
2022-10-31,CC  BofA,0.0,33.67,Miscellaneous,10,2022
2022-10-31,CC  BofA,0.0,95.88,Miscellaneous,10,2022
2022-10-31,CC  BofA,0.0,70.39,Miscellaneous,10,2022
2022-10-31,CC  BofA,95.88,0.0,Miscellaneous,10,2022
2022-10-31,CC  BofA,70.39,0.0,Miscellaneous,10,2022
2022-10-31,CC  BofA,33.67,0.0,Miscellaneous,10,2022
2022-11-01,CHK,72.0,0.0,Entertainment,11,2022
2022-11-02,CHK,0.0,180.0,Entertainment,11,2022
2022-11-03,CHK,160.0,0.0,Shopping,11,2022
2022-11-03,CHK,41.61,0.0,Entertainment,11,2022
2022-11-03,CHK,1769.72,0.0,Rent,11,2022
2022-11-04,CHK,82.23,0.0,Pet,11,2022
2022-11-07,CHK,3.11,0.0,Shopping,11,2022
2022-11-07,CHK,750.0,0.0,Savings,11,2022
2022-11-08,CHK,200.0,0.0,Bitcoin,11,2022
2022-11-09,CHK,40.26,0.0,Utility,11,2022
2022-11-11,CC  BofA,6.6,0.0,Food,11,2022
2022-11-12,CC  BofA,0.0,3.0,Miscellaneous,11,2022
2022-11-12,CC  BofA,0.0,3.0,Miscellaneous,11,2022
2022-11-12,CC  BofA,3.0,0.0,Miscellaneous,11,2022
2022-11-12,CC  BofA,3.0,0.0,Miscellaneous,11,2022
2022-11-14,CHK,0.0,1000.0,Transfer,11,2022
2022-11-15,CHK,1000.0,0.0,Savings,11,2022
2022-11-17,CHK,45.51,0.0,Entertainment,11,2022
2022-11-17,CHK,37.12,0.0,Entertainment,11,2022
2022-11-21,CHK,25.16,0.0,Entertainment,11,2022
2022-11-30,CC  BofA,0.0,35.0,Miscellaneous,11,2022
2022-11-30,CC  BofA,0.0,35.0,Miscellaneous,11,2022
2022-11-30,CC  BofA,35.0,0.0,Miscellaneous,11,2022
2022-11-30,CC  BofA,35.0,0.0,Miscellaneous,11,2022
2022-11-30,CC  BofA,35.0,0.0,Medical,11,2022
2022-12-01,CC  BofA,41.64,0.0,Food,12,2022
2022-12-02,CHK,1780.44,0.0,Rent,12,2022
2022-12-02,CC  BofA,52.02,0.0,Food,12,2022
2022-12-02,CC  BofA,29.8,0.0,Gift,12,2022
2022-12-02,CC  BofA,139.37,0.0,Gift,12,2022
2022-12-04,CC  BofA,0.0,13.63,Household,12,2022
2022-12-04,CC  BofA,68.09,0.0,Gift,12,2022
2022-12-06,CC  BofA,3.92,0.0,Entertainment,12,2022
2022-12-06,CC  BofA,35.0,0.0,Medical,12,2022
2022-12-07,CHK,41.36,0.0,Utility,12,2022
2022-12-08,CC  BofA,70.0,0.0,Medical,12,2022
2022-12-08,CC  BofA,129.6,0.0,Self Care,12,2022
2022-12-08,CC  BofA,36.15,0.0,Food,12,2022
2022-12-15,CC  BofA,30.3,0.0,Food,12,2022
2022-12-19,CHK,188.0,0.0,Entertainment,12,2022
2022-12-19,CHK,135.0,0.0,Entertainment,12,2022
2022-12-19,CC  BofA,11.78,0.0,Technology,12,2022
2022-12-19,CC  BofA,16.02,0.0,Food,12,2022
2022-12-20,CHK,0.0,500.0,Gift,12,2022
2022-12-20,CC  BofA,16.41,0.0,Food,12,2022
2022-12-21,CHK,4000.0,0.0,Savings,12,2022
2022-12-22,CC  BofA,6.6,0.0,Food,12,2022
2022-12-22,CC  BofA,75.23,0.0,Entertainment,12,2022
2022-12-24,CC  BofA,0.62,0.0,Transportation,12,2022
2022-12-24,CC  BofA,20.0,0.0,Transportation,12,2022
2022-12-24,CC  BofA,36.25,0.0,Entertainment,12,2022
2022-12-24,CC  BofA,16.64,0.0,Entertainment,12,2022
2022-12-25,CC  BofA,8.99,0.0,Transportation,12,2022
2022-12-25,CC  BofA,25.0,0.0,Food,12,2022
2022-12-26,CC  BofA,22.99,0.0,Pet,12,2022
2022-12-26,CC  BofA,6.24,0.0,Travel,12,2022
2022-12-26,CC  BofA,62.4,0.0,Gift,12,2022
2022-12-26,CC  BofA,20.0,0.0,Pet,12,2022
2022-12-26,CC  BofA,188.51,0.0,Shopping,12,2022
2022-12-26,CC  BofA,23.69,0.0,Travel,12,2022
2022-12-27,CHK,1000.0,0.0,Savings,12,2022
2022-12-27,CC  BofA,35.0,0.0,Medical,12,2022
2022-12-28,CC  BofA,20.0,0.0,Pet,12,2022
2022-12-28,CC  BofA,4.0,0.0,Pet,12,2022
2022-12-29,CC  BofA,22.99,0.0,Pet,12,2022
2022-12-29,CC  BofA,5.0,0.0,Pet,12,2022
2022-12-30,CHK,82.23,0.0,Pet,12,2022
2022-12-30,CC  BofA,39.14,0.0,Food,12,2022
2022-12-30,CC  BofA,32.93,0.0,Food,12,2022
2022-12-31,CC  BofA,69.71,0.0,Self Care,12,2022
